,Unnamed: 0,datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Milking_Time(seconds),Avg_Milking_Time(seconds),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr),monetary_worth
31305,98657,2018-02-05,2704,14,1,295,Dry,Pregnant,12321.0,974.0,4.89,4.47,3.51,3.2,4.63,4.51,8.8,8.8,135.0,148.0,414.0,85.0,11.0,36.0,27.0,87.0,394.0,0.0,5651.364910988448
31316,98668,2018-02-05,3342,14,2,320,Dry,Pregnant,7219.0,586.0,3.99,4.73,3.54,3.53,4.19,4.37,10.7,10.1,162.0,192.0,300.0,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4711.774230990018
31363,98733,2018-02-05,5007,14,1,372,Dry,Pregnant,16350.0,1081.0,4.36,4.57,3.0,2.98,4.64,4.42,9.9,10.0,195.0,192.0,348.0,129.0,5.0,100.0,33.0,68.0,498.0,0.0,7734.607307748688
31436,98827,2018-02-05,6432,14,1,292,Dry,Pregnant,19106.0,1419.0,3.68,3.54,3.08,3.0,4.44,4.28,10.2,9.7,265.0,228.0,321.0,151.0,17.0,31.0,35.0,49.0,526.0,0.0,8931.532650527903
31438,98829,2018-02-05,6435,14,1,295,Dry,Pregnant,13798.0,1055.0,4.29,4.1,3.29,3.12,4.54,4.42,8.1,8.1,158.0,156.0,323.0,126.0,5.0,61.0,19.0,104.0,303.0,0.0,5958.703418358716
31469,98861,2018-02-05,7222,14,5,278,Dry,Pregnant,11373.0,916.0,3.29,3.11,3.0,3.03,3.83,3.72,11.1,10.7,145.0,138.0,268.0,219.0,7.0,86.0,42.0,35.0,604.0,0.0,4881.2042163939
31502,98902,2018-02-05,8101,14,3,335,Dry,Pregnant,12386.0,970.0,4.37,4.34,3.21,3.05,4.65,4.33,11.1,11.0,165.0,192.0,258.0,222.0,241.0,6.0,97.0,7.0,1427.0,0.0,4543.113467373277
31519,98921,2018-02-05,8313,14,3,329,Dry,Pregnant,5858.0,455.0,4.3,3.95,3.45,3.4,4.23,4.29,10.1,10.1,132.0,130.0,411.0,261.0,10.0,51.0,36.0,61.0,511.0,0.0,3455.982078264049
31525,98930,2018-02-05,8424,14,3,373,Dry,Pregnant,9420.0,964.0,4.14,3.75,3.35,3.24,4.08,4.05,10.5,10.3,131.0,150.0,467.0,188.0,8.0,69.0,38.0,69.0,550.0,0.0,5556.676224294415
31526,98931,2018-02-05,8470,14,3,284,Dry,Pregnant,13630.0,1171.0,3.53,4.33,3.57,3.39,2.53,4.28,10.9,11.3,203.0,244.0,396.0,260.0,7.0,53.0,26.0,84.0,372.0,0.0,8374.603381048504
31528,98933,2018-02-05,8500,14,3,284,Dry,Pregnant,13811.0,1130.0,3.24,3.25,3.55,3.32,4.28,4.16,10.8,10.8,194.0,188.0,296.0,121.0,11.0,40.0,31.0,56.0,442.0,0.0,8176.606870946147
31622,99063,2018-02-05,9160,14,2,280,Dry,Pregnant,11915.0,888.0,3.88,3.71,3.29,3.17,4.45,4.34,10.6,10.0,161.0,141.0,278.0,220.0,9.0,62.0,39.0,38.0,556.0,0.0,6174.979485201779
31625,99066,2018-02-05,9165,14,2,317,Dry,Pregnant,14455.0,1142.0,4.08,4.22,3.11,3.26,4.55,4.64,10.8,10.1,174.0,174.0,250.0,119.0,12.0,34.0,29.0,60.0,412.0,0.0,5512.80739073759
31630,99072,2018-02-05,9181,14,2,279,Dry,Pregnant,4722.0,582.0,3.52,4.42,3.33,3.31,1.44,4.45,11.0,10.8,132.0,140.0,314.0,205.0,11.0,49.0,38.0,45.0,541.0,0.0,4595.1234779538
31642,99085,2018-02-05,9231,14,2,282,Dry,Pregnant,16198.0,1107.0,3.95,3.61,3.34,3.14,4.53,4.45,9.9,9.4,131.0,135.0,296.0,155.0,5.0,120.0,42.0,38.0,598.0,0.0,8108.700161147739
31785,99256,2018-02-05,9714,14,1,305,Dry,Pregnant,17966.0,1220.0,4.22,4.0,3.43,3.33,4.68,4.4,9.2,8.9,252.0,266.0,322.0,87.0,7.0,47.0,23.0,104.0,328.0,0.0,9373.718539265954
31792,99268,2018-02-05,9739,14,1,294,Dry,Pregnant,11971.0,872.0,4.44,4.51,3.53,3.55,4.28,4.41,9.8,8.9,147.0,139.0,308.0,69.0,5.0,70.0,24.0,93.0,348.0,0.0,6274.952298264024
31811,99298,2018-02-05,9790,14,1,370,Dry,Pregnant,5201.0,403.0,3.97,3.56,3.19,3.23,4.11,3.99,11.2,11.1,129.0,136.0,269.0,174.0,10.0,72.0,46.0,28.0,718.0,0.0,2006.516825433516
31820,99316,2018-02-05,9829,14,1,292,Dry,Pregnant,12518.0,911.0,4.0,3.93,3.31,3.29,4.52,4.61,9.0,8.7,198.0,193.0,352.0,186.0,7.0,69.0,33.0,56.0,486.0,0.0,7443.542309927549
31848,99348,2018-02-05,9882,14,1,296,Dry,Pregnant,10516.0,756.0,4.29,3.97,3.23,3.06,4.42,4.29,11.0,10.6,219.0,212.0,419.0,165.0,10.0,61.0,43.0,48.0,610.0,0.0,6116.921229713914
31927,99432,2018-02-05,10787,14,1,297,Dry,Pregnant,16300.0,1080.0,4.2,3.84,3.45,3.25,4.58,4.36,7.9,8.1,215.0,138.0,360.0,221.0,5.0,109.0,38.0,48.0,547.0,0.0,9247.579733433671
32245,99786,2018-02-05,1476396862,14,3,284,Dry,Pregnant,15792.0,1071.0,3.37,3.09,2.89,2.67,4.23,3.74,13.1,12.0,214.0,234.0,309.0,173.0,6.0,88.0,37.0,43.0,525.0,0.0,6506.468496820196
32349,99912,2018-02-05,1476397007,14,1,295,Dry,Pregnant,13751.0,891.0,4.15,4.11,2.78,3.08,4.81,4.73,9.1,8.8,219.0,187.0,316.0,259.0,6.0,60.0,25.0,71.0,361.0,0.0,7293.266174412503
32410,99987,2018-02-05,1476397097,14,2,299,Dry,Pregnant,3642.0,488.0,2.84,3.03,2.71,2.59,3.83,3.87,12.9,13.1,140.0,129.0,413.0,119.0,6.0,76.0,32.0,79.0,456.0,0.0,2537.4867475350434
32459,100047,2018-02-05,1476397173,14,1,555,Dry,Pregnant,13837.0,924.0,2.92,3.27,3.49,2.93,3.28,4.22,11.2,11.0,207.0,202.0,346.0,184.0,8.0,75.0,42.0,41.0,598.0,0.0,4677.682178967433
34074,102043,2018-04-05,6435,14,1,295,Dry,Pregnant,15438.0,643.0,5.35,3.98,3.35,3.05,4.25,4.34,11.3,8.2,211.0,146.0,236.0,33.0,4.0,85.0,28.0,59.0,339.0,0.0,4790.37367749905
39087,108244,2018-08-05,86,14,1,297,Dry,Pregnant,28089.0,1170.0,3.83,3.68,3.4,3.33,4.38,4.35,9.3,9.4,191.0,201.0,158.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8988.806107938582
39141,108309,2018-08-05,2707,14,1,296,Dry,Pregnant,34957.0,1456.0,3.53,3.44,3.05,3.07,4.53,4.41,9.6,9.0,207.0,188.0,169.0,16.0,3.0,99.0,62.0,16.0,297.0,0.0,8921.128535010113
39143,108311,2018-08-05,2714,14,1,295,Dry,Pregnant,37286.0,1553.0,4.06,4.09,3.26,3.23,4.55,4.32,9.9,9.2,196.0,186.0,165.0,2.0,1.0,175.0,36.0,40.0,175.0,0.0,8749.259931856957
39144,108312,2018-08-05,2719,14,1,293,Dry,Pregnant,26651.0,1110.0,3.95,4.02,3.38,3.32,4.44,4.3,10.5,10.2,224.0,208.0,136.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7811.303271847227
39178,108357,2018-08-05,4367,14,1,359,Dry,Pregnant,27811.0,1158.0,3.38,3.63,3.47,3.42,3.65,4.32,8.8,8.4,139.0,140.0,221.0,3.0,3.0,56.0,39.0,49.0,169.0,0.0,8024.572640182081
39188,108368,2018-08-05,4383,14,1,360,Dry,Pregnant,33969.0,1415.0,3.47,3.6,3.18,3.14,4.64,4.64,9.5,9.5,196.0,197.0,139.0,17.0,3.0,77.0,52.0,23.0,231.0,0.0,7145.164303553214
39249,108448,2018-08-05,6306,14,1,304,Dry,Pregnant,25559.0,1064.0,3.94,4.03,3.31,3.26,4.61,4.5,9.2,9.2,130.0,132.0,183.0,18.0,2.0,114.0,47.0,24.0,228.0,0.0,8953.071312136872
39261,108470,2018-08-05,6391,14,1,296,Dry,Pregnant,24738.0,1030.0,3.83,3.78,3.45,3.44,4.48,4.26,8.9,8.8,204.0,168.0,168.0,18.0,4.0,64.0,53.0,22.0,255.0,0.0,5632.078785500541
39267,108480,2018-08-05,6435,14,1,295,Dry,Pregnant,26643.0,1110.0,4.41,4.54,3.45,3.35,4.37,4.39,9.6,9.2,172.0,144.0,154.0,-1.0,10.0,66.0,44.0,28.0,655.0,0.0,7185.967573753359
39268,108481,2018-08-05,6437,14,1,295,Dry,Pregnant,28631.0,1192.0,4.07,3.7,3.27,3.23,4.71,4.33,7.9,8.2,139.0,140.0,201.0,11.0,4.0,93.0,78.0,10.0,372.0,0.0,8422.258019462686
39346,108573,2018-08-05,8314,14,3,284,Dry,Pregnant,33672.0,1403.0,4.29,4.21,3.55,3.57,4.58,4.57,9.0,9.1,217.0,205.0,119.0,19.0,4.0,69.0,58.0,16.0,277.0,0.0,12254.163671073504
39432,108691,2018-08-05,9099,14,2,278,Dry,Pregnant,31531.0,1313.0,4.48,4.23,3.39,3.47,4.86,4.41,8.4,8.5,251.0,205.0,147.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,11254.72359077958
39447,108715,2018-08-05,9161,14,2,340,Dry,Pregnant,21885.0,911.0,4.54,4.43,3.39,3.42,4.55,4.48,10.0,9.5,154.0,145.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8038.754778495515
39451,108720,2018-08-05,9174,14,2,281,Dry,Pregnant,39970.0,1665.0,4.27,4.17,3.38,3.3,4.62,4.68,9.0,8.9,228.0,181.0,173.0,14.0,4.0,58.0,49.0,29.0,234.0,0.0,14356.86636529469
39464,108735,2018-08-05,9228,14,2,292,Dry,Pregnant,24639.0,1026.0,3.67,3.69,3.28,3.21,4.19,4.03,10.4,9.9,198.0,174.0,93.0,-1.0,6.0,70.0,70.0,11.0,417.0,0.0,7799.625019495126
39617,108924,2018-08-05,9749,14,1,327,Dry,Pregnant,19473.0,811.0,4.49,4.59,3.45,3.47,4.5,4.48,9.8,9.3,198.0,190.0,167.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7326.53377275671
39631,108951,2018-08-05,9794,14,1,330,Dry,Pregnant,31072.0,1294.0,4.01,3.87,3.37,3.32,4.35,4.22,10.1,9.8,205.0,168.0,263.0,55.0,2.0,138.0,54.0,23.0,277.0,0.0,9258.524549366604
39665,109000,2018-08-05,9884,14,1,296,Dry,Pregnant,35966.0,1498.0,3.34,3.33,3.29,3.24,4.23,4.23,8.9,8.7,188.0,179.0,129.0,5.0,4.0,76.0,68.0,12.0,303.0,0.0,8115.224279366412
39676,109011,2018-08-05,9900,14,1,293,Dry,Pregnant,32078.0,1336.0,3.49,3.54,3.3,3.33,4.78,4.47,8.3,8.1,243.0,234.0,153.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,11391.050856476062
40005,109380,2018-08-05,1476396823,14,2,271,Dry,Pregnant,21082.0,878.0,4.0,3.88,3.51,3.39,4.29,4.18,9.7,9.6,212.0,211.0,125.0,0.0,3.0,99.0,62.0,15.0,298.0,0.0,7336.775024570922
40063,109457,2018-08-05,1476396909,14,1,293,Dry,Pregnant,24222.0,1009.0,3.82,3.95,3.32,3.28,4.51,4.43,8.9,8.5,178.0,133.0,174.0,49.0,3.0,84.0,53.0,16.0,253.0,0.0,6254.284985407308
40074,109469,2018-08-05,1476396923,14,2,326,Dry,Pregnant,17440.0,726.0,4.21,4.01,3.06,3.11,4.54,4.51,10.2,10.2,129.0,131.0,184.0,22.0,4.0,70.0,59.0,25.0,282.0,0.0,3692.882670747701
40096,109496,2018-08-05,1476396961,14,1,389,Dry,Pregnant,25932.0,728.0,3.86,3.75,3.41,3.41,4.41,4.2,9.5,9.3,174.0,178.0,129.0,4.0,5.0,62.0,62.0,15.0,312.0,0.0,3953.4291908541113
40291,109734,2018-08-05,1476397244,14,1,297,Dry,Pregnant,20634.0,859.0,4.52,4.47,3.5,3.47,4.55,4.55,8.7,8.6,133.0,134.0,167.0,9.0,3.0,72.0,48.0,30.0,216.0,0.0,7700.617410846589
40369,109828,2018-09-05,86,14,1,297,Dry,Pregnant,15379.0,1089.0,4.02,3.7,3.34,3.36,4.38,4.3,9.4,9.3,174.0,201.0,253.0,122.0,4.0,114.0,32.0,45.0,456.0,0.0,7288.929327779123
40423,109893,2018-09-05,2707,14,1,296,Dry,Pregnant,15665.0,1175.0,3.88,3.48,3.06,3.04,4.43,4.48,9.2,9.0,194.0,189.0,243.0,104.0,7.0,80.0,36.0,44.0,562.0,0.0,5769.721914352365
40425,109895,2018-09-05,2714,14,1,295,Dry,Pregnant,18150.0,1308.0,4.49,4.15,3.3,3.24,4.55,4.38,10.1,9.1,173.0,186.0,301.0,87.0,5.0,68.0,24.0,72.0,342.0,0.0,9046.138581343066
40426,109896,2018-09-05,2719,14,1,293,Dry,Pregnant,13411.0,946.0,4.29,4.08,3.27,3.33,4.42,4.43,10.7,10.3,199.0,211.0,260.0,106.0,8.0,59.0,33.0,50.0,474.0,0.0,6916.190040113968
40461,109941,2018-09-05,4367,14,1,359,Dry,Pregnant,8453.0,1069.0,3.67,3.58,3.39,3.4,4.43,4.1,8.7,8.4,130.0,140.0,359.0,69.0,5.0,78.0,26.0,83.0,388.0,0.0,8603.432687342289
40471,109952,2018-09-05,4383,14,1,360,Dry,Pregnant,19782.0,1369.0,3.74,3.61,3.15,3.13,4.59,4.62,10.0,9.6,211.0,202.0,264.0,111.0,5.0,96.0,33.0,48.0,478.0,0.0,8705.469189162359
40532,110032,2018-09-05,6306,14,1,304,Dry,Pregnant,13807.0,1078.0,4.09,4.12,3.3,3.26,4.52,4.56,9.6,9.2,131.0,132.0,389.0,143.0,7.0,64.0,31.0,67.0,448.0,0.0,7015.742932575534
40544,110054,2018-09-05,6391,14,1,296,Dry,Pregnant,13357.0,1035.0,4.31,3.75,3.44,3.46,4.43,4.16,9.0,8.8,180.0,175.0,286.0,97.0,10.0,40.0,26.0,71.0,405.0,0.0,5646.532646946189
40550,110064,2018-09-05,6435,14,1,295,Dry,Pregnant,9814.0,1144.0,4.42,4.66,3.44,3.42,4.48,4.41,8.7,9.8,180.0,143.0,236.0,19.0,7.0,53.0,26.0,60.0,370.0,0.0,6134.255294923311
40551,110065,2018-09-05,6437,14,1,295,Dry,Pregnant,14669.0,1105.0,4.16,3.75,3.31,3.35,4.55,4.36,7.8,8.0,134.0,140.0,325.0,73.0,8.0,57.0,32.0,64.0,454.0,0.0,8826.064879458394
40629,110157,2018-09-05,8314,14,3,284,Dry,Pregnant,17802.0,1341.0,4.75,4.16,3.58,3.57,4.56,4.55,9.3,9.1,250.0,200.0,321.0,224.0,9.0,52.0,33.0,52.0,472.0,0.0,9390.726060488
40715,110275,2018-09-05,9099,14,2,278,Dry,Pregnant,15491.0,1234.0,4.62,4.37,3.5,3.53,4.8,4.63,8.5,8.5,208.0,195.0,245.0,101.0,12.0,41.0,34.0,38.0,493.0,0.0,8460.607003501565
40730,110299,2018-09-05,9161,14,2,340,Dry,Pregnant,12444.0,854.0,5.01,4.41,3.64,3.46,4.49,4.61,9.7,9.4,156.0,145.0,249.0,149.0,5.0,110.0,38.0,34.0,550.0,0.0,4755.02268711419
40734,110304,2018-09-05,9174,14,2,281,Dry,Pregnant,20596.0,1425.0,4.32,4.18,3.29,3.34,4.68,4.68,9.0,8.9,171.0,185.0,313.0,122.0,10.0,45.0,32.0,60.0,454.0,0.0,11369.958767049537
40747,110319,2018-09-05,9228,14,2,292,Dry,Pregnant,10785.0,933.0,4.26,3.61,3.03,3.22,4.27,4.11,10.3,9.8,154.0,168.0,258.0,174.0,9.0,74.0,44.0,32.0,663.0,0.0,7586.442579268642
40902,110508,2018-09-05,9749,14,1,327,Dry,Pregnant,8492.0,602.0,5.0,4.65,3.44,3.48,4.51,4.47,9.6,9.3,204.0,191.0,285.0,119.0,6.0,89.0,37.0,44.0,535.0,0.0,5156.41981839076
40916,110535,2018-09-05,9794,14,1,330,Dry,Pregnant,14647.0,1067.0,3.99,3.83,3.36,3.33,4.41,4.13,10.0,9.8,194.0,178.0,302.0,68.0,7.0,62.0,31.0,66.0,436.0,0.0,8203.688007681096
40950,110584,2018-09-05,9884,14,1,296,Dry,Pregnant,19590.0,1691.0,3.55,3.39,3.2,3.23,4.51,4.4,8.9,8.8,188.0,189.0,265.0,114.0,8.0,60.0,34.0,43.0,484.0,0.0,10357.685531590148
40961,110595,2018-09-05,9900,14,1,293,Dry,Pregnant,18761.0,1330.0,3.65,3.46,3.33,3.36,4.67,4.4,8.6,8.2,246.0,234.0,260.0,124.0,9.0,46.0,29.0,56.0,417.0,0.0,10249.59512530524
41291,110966,2018-09-05,1476396823,14,2,271,Dry,Pregnant,16007.0,703.0,4.1,3.88,3.4,3.42,4.26,4.19,9.8,9.6,184.0,210.0,321.0,161.0,5.0,115.0,40.0,40.0,574.0,0.0,5034.730614349143
41350,111043,2018-09-05,1476396909,14,1,293,Dry,Pregnant,7849.0,949.0,3.85,4.12,3.41,3.26,4.37,4.4,8.5,8.4,129.0,137.0,254.0,112.0,8.0,66.0,37.0,40.0,532.0,0.0,7339.080814655359
41361,111055,2018-09-05,1476396923,14,2,326,Dry,Pregnant,7647.0,689.0,3.98,3.91,3.06,3.1,4.47,4.51,10.6,10.3,133.0,130.0,319.0,106.0,8.0,90.0,48.0,36.0,718.0,0.0,3727.968614828747
41383,111082,2018-09-05,1476396961,14,1,389,Dry,Pregnant,14292.0,991.0,4.01,3.86,3.48,3.41,4.45,4.41,9.4,9.4,163.0,178.0,294.0,139.0,9.0,53.0,34.0,46.0,481.0,0.0,8759.588805045929
41579,111320,2018-09-05,1476397244,14,1,297,Dry,Pregnant,10871.0,776.0,5.16,4.39,3.49,3.47,4.69,4.37,8.6,8.6,134.0,136.0,277.0,76.0,7.0,72.0,35.0,42.0,507.0,0.0,4974.9605768053625
48090,119428,2018-05-15,3270,14,2,318,Dry,Pregnant,18777.0,782.0,4.0,4.11,3.16,3.21,4.46,4.51,11.5,11.4,161.0,173.0,133.0,14.0,3.0,95.0,57.0,15.0,286.0,0.0,5012.946660340638
48107,119450,2018-05-15,4237,14,3,310,Dry,Pregnant,11491.0,478.0,4.03,3.99,3.05,3.08,4.27,4.14,13.6,12.6,129.0,144.0,113.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2341.4628405316357
48108,119452,2018-05-15,4295,14,2,396,Dry,Pregnant,11888.0,495.0,3.53,3.91,2.79,3.0,4.07,4.27,14.9,13.2,168.0,164.0,152.0,21.0,5.0,91.0,88.0,8.0,457.0,0.0,2869.9128166090663
48130,119479,2018-05-15,4380,14,1,401,Dry,Pregnant,18450.0,768.0,4.38,4.48,3.02,3.02,4.66,4.61,9.6,9.3,176.0,176.0,232.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4773.814733953856
48132,119481,2018-05-15,4382,14,1,378,Dry,Pregnant,26182.0,1090.0,4.11,4.12,3.29,3.37,4.5,4.44,10.2,8.5,149.0,141.0,131.0,-1.0,3.0,86.0,54.0,21.0,258.0,0.0,5763.712206014829
48201,119570,2018-05-15,6329,14,1,410,Dry,Pregnant,14238.0,593.0,4.26,4.37,3.31,3.3,4.31,4.33,10.0,9.6,133.0,131.0,156.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4286.632013777259
48388,119826,2018-05-15,9156,14,2,278,Dry,Pregnant,11252.0,468.0,4.63,4.46,3.23,3.15,4.28,4.09,10.3,10.0,175.0,145.0,127.0,6.0,3.0,71.0,44.0,30.0,213.0,0.0,2494.629879378021
48533,119999,2018-05-15,9659,14,1,373,Dry,Pregnant,16610.0,692.0,3.48,3.33,3.06,3.1,4.43,4.45,11.1,10.8,164.0,149.0,110.0,-1.0,4.0,84.0,70.0,13.0,337.0,0.0,4706.122319699033
48576,120060,2018-05-15,9784,14,1,344,Dry,Pregnant,30816.0,1284.0,3.28,3.27,2.95,2.98,4.47,4.49,10.9,9.9,200.0,174.0,171.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9507.38485938337
48581,120072,2018-05-15,9812,14,1,311,Dry,Pregnant,26673.0,1111.0,4.39,4.6,3.46,3.41,4.7,4.67,9.5,9.2,203.0,186.0,149.0,-1.0,6.0,40.0,50.0,21.0,241.0,0.0,8965.200268172734
48617,120120,2018-05-15,9893,14,1,304,Dry,Pregnant,23732.0,988.0,4.46,4.27,2.92,3.02,4.8,4.83,9.4,9.2,180.0,153.0,172.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6756.357200304113
49042,120594,2018-05-15,1476396929,14,2,319,Dry,Pregnant,29384.0,1224.0,4.32,4.43,3.43,3.4,4.41,4.43,9.5,9.3,203.0,166.0,180.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9300.456658558558
49115,120680,2018-05-15,1476397032,14,2,304,Dry,Pregnant,19852.0,827.0,3.44,3.54,2.99,3.07,4.36,4.42,12.5,11.1,176.0,158.0,138.0,-1.0,7.0,42.0,62.0,13.0,294.0,0.0,6150.729284069845
49211,120793,2018-05-15,1476397167,14,3,297,Dry,Pregnant,27225.0,1134.0,4.38,4.22,3.51,3.53,4.44,4.45,9.6,9.6,162.0,157.0,131.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7804.208496655437
49315,120921,2018-05-15,1476397325,14,1,349,Dry,Pregnant,29071.0,1211.0,3.93,4.08,2.87,2.98,4.54,4.59,10.3,10.0,274.0,232.0,154.0,41.0,3.0,87.0,58.0,15.0,261.0,0.0,9531.80639453728
49398,121019,2018-05-16,3270,14,2,318,Dry,Pregnant,11991.0,975.0,4.22,4.1,3.17,3.21,4.47,4.54,10.8,11.3,155.0,163.0,318.0,174.0,13.0,40.0,36.0,49.0,514.0,0.0,5439.06800967931
49415,121041,2018-05-16,4237,14,3,310,Dry,Pregnant,7486.0,650.0,4.34,4.06,3.11,3.09,4.18,4.32,12.0,12.4,130.0,145.0,262.0,145.0,12.0,62.0,54.0,24.0,748.0,0.0,4978.437894233865
49416,121043,2018-05-16,4295,14,2,396,Dry,Pregnant,6774.0,641.0,2.69,3.83,2.94,3.02,3.86,4.28,13.8,13.1,129.0,167.0,358.0,158.0,8.0,70.0,38.0,56.0,559.0,0.0,4369.544593395554
49438,121070,2018-05-16,4380,14,1,401,Dry,Pregnant,14360.0,986.0,4.59,4.43,2.89,3.02,4.66,4.64,9.9,9.3,219.0,177.0,365.0,130.0,7.0,33.0,16.0,122.0,234.0,0.0,6789.106008541069
49440,121072,2018-05-16,4382,14,1,378,Dry,Pregnant,15661.0,1013.0,4.18,4.19,3.26,3.33,4.4,4.52,9.1,8.5,147.0,141.0,335.0,126.0,6.0,80.0,33.0,55.0,477.0,0.0,6946.542148184406
49509,121161,2018-05-16,6329,14,1,410,Dry,Pregnant,7439.0,654.0,4.85,4.39,3.27,3.3,4.21,4.35,9.6,9.5,130.0,131.0,316.0,161.0,6.0,75.0,33.0,58.0,451.0,0.0,4526.686700721855
49697,121417,2018-05-16,9156,14,2,278,Dry,Pregnant,6829.0,514.0,4.98,4.5,3.18,3.17,4.28,4.27,10.1,10.0,131.0,135.0,323.0,163.0,10.0,51.0,36.0,50.0,508.0,0.0,3561.8091652377007
49842,121590,2018-05-16,9659,14,1,373,Dry,Pregnant,10370.0,717.0,3.53,3.34,3.02,3.1,4.4,4.45,11.4,11.0,151.0,150.0,303.0,163.0,7.0,84.0,41.0,39.0,585.0,0.0,5270.656044923361
49885,121651,2018-05-16,9784,14,1,344,Dry,Pregnant,10696.0,1261.0,3.07,3.27,2.97,2.95,4.5,4.48,10.0,10.4,175.0,189.0,350.0,140.0,9.0,64.0,40.0,43.0,580.0,0.0,8607.667766519378
49890,121663,2018-05-16,9812,14,1,311,Dry,Pregnant,15393.0,1111.0,4.75,4.47,3.4,3.37,4.82,4.66,9.2,9.2,207.0,190.0,270.0,121.0,9.0,58.0,36.0,44.0,520.0,0.0,7377.27095536614
49926,121711,2018-05-16,9893,14,1,304,Dry,Pregnant,9593.0,706.0,4.24,4.16,3.06,2.98,4.76,4.82,10.6,9.2,137.0,152.0,276.0,132.0,15.0,35.0,37.0,46.0,522.0,0.0,4591.650696331601
50351,122186,2018-05-16,1476396929,14,2,319,Dry,Pregnant,16441.0,1237.0,4.9,4.52,3.39,3.38,4.39,4.44,10.0,9.3,174.0,167.0,315.0,76.0,8.0,47.0,26.0,75.0,379.0,0.0,9230.34875002806
50424,122272,2018-05-16,1476397032,14,2,304,Dry,Pregnant,9200.0,769.0,3.74,3.47,3.04,3.04,4.25,4.42,11.0,11.1,129.0,152.0,323.0,118.0,15.0,42.0,44.0,38.0,625.0,0.0,3556.5202884687205
50522,122385,2018-05-16,1476397167,14,3,297,Dry,Pregnant,11415.0,816.0,4.19,4.3,3.5,3.5,4.37,4.45,11.2,9.6,131.0,153.0,243.0,179.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4413.986339241329
50626,122513,2018-05-16,1476397325,14,1,349,Dry,Pregnant,22642.0,1493.0,4.2,4.02,2.81,2.94,4.56,4.59,9.9,10.0,334.0,240.0,273.0,184.0,9.0,56.0,34.0,40.0,507.0,0.0,7591.680128501018
58485,132092,2018-05-23,83,14,1,294,Dry,Pregnant,21233.0,1532.0,3.38,3.32,2.87,2.88,4.68,4.72,9.8,9.5,226.0,219.0,249.0,80.0,5.0,17.0,18.0,102.0,87.0,0.0,9476.375545565124
58542,132154,2018-05-23,2666,14,1,327,Dry,Pregnant,5829.0,488.0,3.75,3.62,3.26,3.34,4.39,4.45,10.3,10.3,130.0,133.0,238.0,162.0,6.0,39.0,48.0,18.0,232.0,0.0,2954.759919024036
58663,132327,2018-05-23,6427,14,1,383,Dry,Pregnant,13843.0,1152.0,4.41,4.28,3.28,3.21,4.56,4.54,9.2,9.0,140.0,142.0,238.0,89.0,2.0,51.0,22.0,45.0,102.0,0.0,7161.951230641697
58700,132371,2018-05-23,7672,14,4,297,Dry,Pregnant,14559.0,1132.0,4.2,4.15,3.19,3.14,4.58,4.65,10.6,11.0,151.0,194.0,286.0,140.0,3.0,103.0,71.0,29.0,310.0,0.0,5294.817504262991
58861,132584,2018-05-23,9226,14,2,311,Dry,Pregnant,16095.0,1214.0,5.04,5.08,3.52,3.51,4.54,4.65,8.9,8.5,143.0,144.0,401.0,130.0,1.0,316.0,68.0,33.0,316.0,0.0,8596.044210064038
58985,132726,2018-05-23,9638,14,1,298,Dry,Pregnant,9164.0,723.0,4.42,4.14,3.29,3.22,4.43,4.48,9.5,9.4,132.0,135.0,252.0,75.0,6.0,41.0,46.0,24.0,246.0,0.0,4074.1431917480754
58991,132732,2018-05-23,9649,14,1,298,Dry,Pregnant,18893.0,1399.0,3.36,3.33,2.86,2.85,4.47,4.59,10.2,9.8,263.0,251.0,243.0,99.0,3.0,37.0,23.0,65.0,111.0,0.0,9393.632512906152
59465,133282,2018-05-23,1476396873,14,2,283,Dry,Pregnant,15051.0,1130.0,3.79,3.88,2.98,3.01,4.28,4.44,11.2,11.0,230.0,197.0,281.0,140.0,4.0,92.0,80.0,17.0,366.0,0.0,5709.891572834791
